device_brand,device_model,week_start,total_reviews,total_complaints,complaint_rate,roll_mean,roll_std,z_score,z_anomaly,iso_pred,iso_anomaly,strong_signal
Motorola,Razr 40,2025-02-24,19,7,0.3684210526315789,0.3260233918128655,0.1040776320019004,0.40736573270555654,False,1,False,False
Motorola,Razr 40,2025-03-03,12,2,0.1666666666666666,0.2871345029239766,0.1140251907536131,-1.056501948921254,False,1,False,False
Motorola,Razr 40,2025-03-10,22,9,0.4090909090909091,0.3053163211057947,0.1246860806567837,0.8322868714653789,False,1,False,False
Motorola,Razr 40,2025-03-17,16,7,0.4375,0.3226774322169059,0.1360971832666085,0.8436807068825343,False,1,False,False
Motorola,Razr 40,2025-03-24,17,4,0.2352941176470588,0.2917176798949245,0.1302454165782312,-0.43320958026937695,False,1,False,False
Motorola,Razr 40,2025-03-31,15,5,0.3333333333333333,0.3250510132282578,0.1046890036315962,0.07911356319925683,False,1,False,False
Motorola,Razr 40,2025-04-07,20,9,0.45,0.3386475044563279,0.1161215216417966,0.9589307302324573,False,1,False,False
Motorola,Razr 40,2025-04-14,20,10,0.5,0.3942030600118835,0.0952467738822158,1.110766650416394,False,1,False,False
Motorola,Razr 40,2025-04-21,11,3,0.2727272727272727,0.3714757872846108,0.1065788768634262,-0.9265298853156221,False,1,False,False
Motorola,Razr 40,2025-04-28,19,9,0.4736842105263157,0.3775064890389967,0.1119503764194772,0.8591103001471101,False,1,False,False
Motorola,Razr 40,2025-05-05,11,4,0.3636363636363636,0.3988968633705476,0.0893164789048654,-0.3947815696109268,False,1,False,False
Motorola,Razr 40,2025-05-12,7,1,0.1428571428571428,0.3671508316245158,0.1379116136079465,-1.6263582369864256,False,1,False,False
Motorola,Razr 40,2025-05-19,18,4,0.2222222222222222,0.3291878686615528,0.1418388265750581,-0.7541351618749231,False,1,False,False
Motorola,Razr 40,2025-05-26,9,3,0.3333333333333333,0.3014100908837751,0.1155872265055957,0.27618313385184307,False,1,False,False
Motorola,Razr 40,2025-06-02,13,6,0.4615384615384615,0.3328786223523065,0.1309036400186713,0.9828591410277344,False,1,False,False
Motorola,Razr 40,2025-06-09,22,8,0.3636363636363636,0.3145373145373145,0.1138246180791941,0.43135702915241214,False,1,False,False
Motorola,Razr 40,2025-06-16,18,6,0.3333333333333333,0.3094868094868094,0.1118657646439968,0.21317088317782862,False,1,False,False
Motorola,Razr 40,2025-06-23,8,4,0.5,0.369010619010619,0.0998409465639938,1.31198056005431,False,1,False,False
Motorola,Razr 40,2025-06-30,21,6,0.2857142857142857,0.3795926295926295,0.0831392146644779,-1.1291704433004985,False,1,False,False
Motorola,Razr 40,2025-07-07,16,2,0.125,0.3448704073704073,0.1341673084855763,-1.6387778055042712,False,1,False,False
Motorola,Razr 40,2025-07-14,13,5,0.3846153846153846,0.3320498945498946,0.1240857513095497,0.4236222895113706,False,1,False,False
Motorola,Razr 40,2025-07-21,13,8,0.6153846153846154,0.3740079365079365,0.1707069791670504,1.4139824865653123,False,1,False,False
Motorola,Razr 40,2025-07-28,14,4,0.2857142857142857,0.3660714285714286,0.1740504410562646,-0.4616888206055517,False,1,False,False
Motorola,Razr 40,2025-08-04,14,3,0.2142857142857142,0.318452380952381,0.1690942806832075,-0.6160271432350782,False,1,False,False
Motorola,Razr 40,2025-08-11,15,3,0.2,0.3041666666666667,0.175897170344726,-0.5922020602293899,False,1,False,False
Motorola,Razr 40,2025-08-18,19,10,0.5263157894736842,0.3710526315789473,0.17035622511808,0.9114029016968322,False,1,False,False
Motorola,Razr 40,2025-08-25,20,7,0.35,0.3652834008097166,0.1703911840834903,-0.08969595986977758,False,1,False,False
Motorola,Razr 40,2025-09-01,18,4,0.2222222222222222,0.2997563352826511,0.1243534345760845,-0.6234979622777558,False,1,False,False
Motorola,Razr 40,2025-09-08,13,4,0.3076923076923077,0.3034193389456547,0.1241806574159905,0.0344092939719192,False,1,False,False
Motorola,Razr 40,2025-09-15,22,9,0.4090909090909091,0.3358868714131872,0.12165608253277,0.6017293681801998,False,1,False,False
Motorola,Razr 40,2025-09-22,18,4,0.2222222222222222,0.3395905751168909,0.1169385464358035,-1.0036754900070624,False,1,False,False
Motorola,Razr 40,2025-09-29,16,3,0.1875,0.2831212768712769,0.0866090823289062,-1.104055998516946,False,1,False,False
Motorola,Razr 40,2025-10-06,16,4,0.25,0.2664546102046102,0.0805769873063829,-0.20420979680021803,False,1,False,False
Motorola,Razr 40,2025-10-13,10,3,0.3,0.2794175731675732,0.0782608624972792,0.2629976999441112,False,1,False,False
OnePlus,OnePlus 11R,2022-10-24,19,6,0.3157894736842105,,,0.0,False,-1,True,False
OnePlus,OnePlus 11R,2022-10-31,9,4,0.4444444444444444,,,0.0,False,-1,True,False
OnePlus,OnePlus 11R,2022-11-07,13,3,0.2307692307692307,0.3303343829659619,0.1075776000117953,-0.9255193663533526,False,1,False,False
OnePlus,OnePlus 11R,2022-11-14,14,7,0.5,0.3727507872244714,0.1221142856115414,1.0420501756880594,False,1,False,False
OnePlus,OnePlus 11R,2022-11-21,17,4,0.2352941176470588,0.3452594533089889,0.1223224887952972,-0.8989788937825945,False,1,False,False
OnePlus,OnePlus 11R,2022-11-28,19,7,0.3684210526315789,0.3491197198627538,0.1098164056926705,0.17576001187692625,False,1,False,False
OnePlus,OnePlus 11R,2022-12-05,12,2,0.1666666666666666,0.3242659186931632,0.13324425504394,-1.1827845934109882,False,1,False,False
OnePlus,OnePlus 11R,2022-12-12,18,8,0.4444444444444444,0.3242659186931632,0.13324425504394,0.9019415186917434,False,1,False,False
OnePlus,OnePlus 11R,2022-12-19,11,2,0.1818181818181818,0.3161074105346551,0.1413651421439505,-0.9499458401119005,False,1,False,False
OnePlus,OnePlus 11R,2022-12-26,13,6,0.4615384615384615,0.3096971541243987,0.1319148777653432,1.151055210650051,False,1,False,False
OnePlus,OnePlus 11R,2023-01-02,13,5,0.3846153846153846,0.3345840319524529,0.1291266542383162,0.38745952923548843,False,1,False,False
OnePlus,OnePlus 11R,2023-01-09,16,3,0.1875,0.3044305231805231,0.1402867264664094,-0.8335109537859323,False,1,False,False
OnePlus,OnePlus 11R,2023-01-16,15,8,0.5333333333333333,0.3655416342916343,0.1479270340675979,1.1342869144866625,False,1,False,False
OnePlus,OnePlus 11R,2023-01-23,12,6,0.5,0.3748008935508936,0.155403367020766,0.8056396000247312,False,1,False,False
OnePlus,OnePlus 11R,2023-01-30,18,6,0.3333333333333333,0.4000534188034188,0.1275947677139341,-0.522906124330044,False,1,False,False
OnePlus,OnePlus 11R,2023-02-06,24,11,0.4583333333333333,0.3995192307692308,0.12729222250885,0.46204003202170085,False,1,False,False
OnePlus,OnePlus 11R,2023-02-13,14,6,0.4285714285714285,0.4068452380952381,0.127527591385652,0.17036462651042267,False,1,False,False
OnePlus,OnePlus 11R,2023-02-20,19,6,0.3157894736842105,0.4282268170426065,0.0880366061032043,-1.2771658101697718,False,1,False,False
OnePlus,OnePlus 11R,2023-02-27,18,6,0.3333333333333333,0.3948934837092731,0.0775150912892404,-0.794169875208348,False,1,False,False
OnePlus,OnePlus 11R,2023-03-06,20,8,0.4,0.3782268170426064,0.058915154184784,0.36956846262513837,False,1,False,False
OnePlus,OnePlus 11R,2023-03-13,14,7,0.5,0.4060045948203843,0.0714683573918902,1.315203099802623,False,1,False,False
OnePlus,OnePlus 11R,2023-03-20,15,3,0.2,0.3629490392648287,0.1040341689725483,-1.5663030797874335,False,1,False,False
OnePlus,OnePlus 11R,2023-03-27,12,5,0.4166666666666667,0.3609649122807017,0.1026364521260206,0.5427092736757154,False,1,False,False
OnePlus,OnePlus 11R,2023-04-03,19,2,0.1052631578947368,0.3258771929824561,0.1473953087417946,-1.4967507240965752,False,1,False,False
OnePlus,OnePlus 11R,2023-04-10,14,5,0.3571428571428571,0.3298454469507101,0.1479556357051426,0.18449726542723502,False,1,False,False
OnePlus,OnePlus 11R,2023-04-17,21,8,0.3809523809523809,0.3266708437761069,0.1463448936192669,0.370915143219781,False,1,False,False
OnePlus,OnePlus 11R,2023-04-24,8,3,0.375,0.3058375104427736,0.1239134243893959,0.5581517087275745,False,1,False,False
OnePlus,OnePlus 11R,2023-05-01,17,2,0.1176470588235294,0.2921120202466952,0.1413197910391377,-1.234540188181065,False,1,False,False
OnePlus,OnePlus 11R,2023-05-08,16,8,0.5,0.306000909135584,0.158998466326205,1.2201318374128396,False,1,False,False
OnePlus,OnePlus 11R,2023-05-15,16,7,0.4375,0.3613737161531279,0.1303856135111151,0.5838549345812794,False,1,False,False
OnePlus,OnePlus 11R,2023-05-22,14,4,0.2857142857142857,0.349468954248366,0.1340583083316064,-0.4755741686399388,False,1,False,False
OnePlus,OnePlus 11R,2023-05-29,15,6,0.4,0.3526435574229691,0.1351738598690513,0.350337281356818,False,1,False,False
OnePlus,OnePlus 11R,2023-06-05,13,4,0.3076923076923077,0.3414256087050205,0.1357391705046901,-0.2485155971359587,False,1,False,False
OnePlus,OnePlus 11R,2023-06-12,19,6,0.3157894736842105,0.374449344515134,0.0850442018213021,-0.6897574387749762,False,1,False,False
OnePlus,OnePlus 11R,2023-06-19,28,10,0.3571428571428571,0.3506398207056101,0.0588179703583547,0.11056206798069607,False,1,False,False
OnePlus,OnePlus 11R,2023-06-26,16,8,0.5,0.3610564873722768,0.0792596983725191,1.7530159145281032,False,1,False,False
OnePlus,OnePlus 11R,2023-07-03,17,2,0.1176470588235294,0.3330452828904841,0.1267078813863945,-1.699959163630081,False,1,False,False
OnePlus,OnePlus 11R,2023-07-10,26,8,0.3076923076923077,0.3176606675058687,0.122486045647765,-0.08138363648563808,False,1,False,False
OnePlus,OnePlus 11R,2023-07-17,15,4,0.2666666666666666,0.3108230606682619,0.1242856867163341,-0.35528140985676404,False,1,False,False
OnePlus,OnePlus 11R,2023-07-24,15,3,0.2,0.2915248150542268,0.1321039071547184,-0.6928244366537477,False,1,False,False
OnePlus,OnePlus 11R,2023-07-31,19,8,0.4210526315789473,0.3021764441269085,0.1407467200487575,0.8446107121420496,False,1,False,False
OnePlus,OnePlus 11R,2023-08-07,19,6,0.3157894736842105,0.2714746897409436,0.1043491878297228,0.4246778040628345,False,1,False,False
OnePlus,OnePlus 11R,2023-08-14,9,1,0.1111111111111111,0.2703853651222072,0.1062922222480706,-1.4984563370909032,False,1,False,False
OnePlus,OnePlus 11R,2023-08-21,11,2,0.1818181818181818,0.2494063441431862,0.1098196745753847,-0.6154467547489327,False,1,False,False
OnePlus,OnePlus 11R,2023-08-28,18,7,0.3888888888888889,0.2697767145135566,0.1240722001418392,0.9600230691417044,False,1,False,False
OnePlus,OnePlus 11R,2023-09-04,19,4,0.2105263157894736,0.2715311004784689,0.1229576405760587,-0.49614472433910434,False,1,False,False
OnePlus,OnePlus 11R,2023-09-11,13,3,0.2307692307692307,0.2398172003435161,0.0988565828552648,-0.09152622226010462,False,1,False,False
OnePlus,OnePlus 11R,2023-09-18,24,10,0.4166666666666667,0.2566300658405921,0.1205578969740204,1.327466759482057,False,1,False,False
OnePlus,OnePlus 11R,2023-09-25,19,10,0.5263157894736842,0.3258308455676877,0.1381978064014826,1.450710030255919,False,1,False,False
OnePlus,OnePlus 11R,2023-10-02,15,4,0.2666666666666666,0.3399722597091019,0.1241402784370956,-0.5905061110329369,False,1,False,False
OnePlus,OnePlus 11R,2023-10-09,10,4,0.4,0.3418241115609537,0.1250951322111533,0.4650531752174721,False,1,False,False
OnePlus,OnePlus 11R,2023-10-16,16,5,0.3125,0.3588197255960414,0.109664622810131,-0.42237619032564006,False,1,False,False
OnePlus,OnePlus 11R,2023-10-23,14,5,0.3571428571428571,0.3798819966583124,0.0906375358988276,-0.2508799394197723,False,1,False,False
OnePlus,OnePlus 11R,2023-10-30,15,8,0.5333333333333333,0.3993264411027569,0.1104549653300067,1.2132265111867406,False,1,False,False
OnePlus,OnePlus 11R,2023-11-06,9,4,0.4444444444444444,0.3856812169312169,0.0957012890195145,0.6140275446158839,False,1,False,False
OnePlus,OnePlus 11R,2023-11-13,8,3,0.375,0.4037367724867725,0.0771845713882292,-0.3723123931365756,False,1,False,False
OnePlus,OnePlus 11R,2023-11-20,11,3,0.2727272727272727,0.3825246512746513,0.0940607158622912,-1.1673032417500044,False,1,False,False
OnePlus,OnePlus 11R,2023-11-27,23,8,0.3478260869565217,0.3884123324340716,0.08981051295436,-0.45190973909897464,False,1,False,False
OnePlus,OnePlus 11R,2023-12-04,17,4,0.2352941176470588,0.3681042091847719,0.1098385447652578,-1.209139212664817,False,1,False,False
OnePlus,OnePlus 11R,2023-12-11,11,3,0.2727272727272727,0.3246698657504284,0.0784848685855175,-0.6618166528056141,False,1,False,False
OnePlus,OnePlus 11R,2023-12-18,13,7,0.5384615384615384,0.3403393814199441,0.1101699598582227,1.7983319345541835,False,1,False,False
OnePlus,OnePlus 11R,2023-12-25,9,2,0.2222222222222222,0.3148764184569811,0.117938314550684,-0.7856157397852311,False,1,False,False
OnePlus,OnePlus 11R,2024-01-01,17,4,0.2352941176470588,0.3086375592769455,0.1215487409466073,-0.60340766229824,False,1,False,False
OnePlus,OnePlus 11R,2024-01-08,12,1,0.0833333333333333,0.2645554336730807,0.1492898743172859,-1.2138941181944858,False,1,False,False
OnePlus,OnePlus 11R,2024-01-15,13,2,0.1538461538461538,0.2509807730395966,0.1560333454263489,-0.6225247489761246,False,1,False,False
OnePlus,OnePlus 11R,2024-01-22,15,9,0.6,0.3055262275850511,0.212236799492756,1.387477445564287,False,1,False,False
OnePlus,OnePlus 11R,2024-01-29,20,6,0.3,0.2657826378414614,0.1797312760087108,0.19038067785642512,False,1,False,False
OnePlus,OnePlus 11R,2024-02-05,12,6,0.5,0.3120789341377576,0.2008067919676291,0.9358302277571172,False,1,False,False
OnePlus,OnePlus 11R,2024-02-12,13,4,0.3076923076923077,0.3241452991452991,0.197416610224542,-0.08334147483475547,False,1,False,False
OnePlus,OnePlus 11R,2024-02-19,14,3,0.2142857142857142,0.345970695970696,0.1709311134875828,-0.770397963238846,False,1,False,False
OnePlus,OnePlus 11R,2024-02-26,16,4,0.25,0.361996336996337,0.1528691175923791,-0.7326289230959772,False,1,False,False
OnePlus,OnePlus 11R,2024-03-04,10,5,0.5,0.3453296703296704,0.1245611787837317,1.2417217882858567,False,1,False,False
OnePlus,OnePlus 11R,2024-03-11,9,4,0.4444444444444444,0.3694037444037444,0.1279601730855706,0.586437937923999,False,1,False,False
OnePlus,OnePlus 11R,2024-03-18,11,4,0.3636363636363636,0.3466764716764717,0.1111285171608803,0.15261511980168985,False,1,False,False
OnePlus,OnePlus 11R,2024-03-25,12,5,0.4166666666666667,0.3648388648388649,0.1123809270586336,0.4611796964511705,False,1,False,False
OnePlus,OnePlus 11R,2024-04-01,14,7,0.5,0.4124579124579124,0.0950202115052224,0.9212996493622433,False,1,False,False
OnePlus,OnePlus 11R,2024-04-08,15,6,0.4,0.4374579124579125,0.0550578409222744,-0.6803374747439171,False,1,False,False
OnePlus,OnePlus 11R,2024-04-15,8,3,0.375,0.4166245791245792,0.0500842104518455,-0.8310918500871645,False,1,False,False
OnePlus,OnePlus 11R,2024-04-22,13,6,0.4615384615384615,0.419473581973582,0.0524151728158834,0.8025324978444521,False,1,False,False
OnePlus,OnePlus 11R,2024-04-29,17,7,0.4117647058823529,0.4274949723479135,0.0453703147538605,-0.3467083389414246,False,1,False,False
OnePlus,OnePlus 11R,2024-05-06,10,3,0.3,0.4080505279034691,0.0695147819616404,-1.554353259182967,False,1,False,False
OnePlus,OnePlus 11R,2024-05-13,15,4,0.2666666666666666,0.3691616390145802,0.0729686799677705,-1.4046433674445606,False,1,False,False
OnePlus,OnePlus 11R,2024-05-20,16,5,0.3125,0.3545783056812469,0.0743042884927639,-0.5662971348597822,False,1,False,False
OnePlus,OnePlus 11R,2024-05-27,17,7,0.4117647058823529,0.360705756661639,0.0777606600770457,0.6566167155747445,False,1,False,False
OnePlus,OnePlus 11R,2024-06-03,18,3,0.1666666666666666,0.3115604575163399,0.0929795383758212,-1.5583406132219741,False,1,False,False
OnePlus,OnePlus 11R,2024-06-10,13,1,0.0769230769230769,0.2557535193564605,0.1179434573711407,-1.5162387674514721,False,1,False,False
OnePlus,OnePlus 11R,2024-06-17,12,5,0.4166666666666667,0.275197963800905,0.1350704017116326,1.047370120122905,False,1,False,False
OnePlus,OnePlus 11R,2024-06-24,22,4,0.1818181818181818,0.2610565496594909,0.1404757560446238,-0.5640714816024059,False,1,False,False
OnePlus,OnePlus 11R,2024-07-01,18,4,0.2222222222222222,0.2460102533631946,0.1386870724997079,-0.1715230606012142,False,1,False,False
OnePlus,OnePlus 11R,2024-07-08,12,5,0.4166666666666667,0.2468272468272468,0.1398682153989633,1.2142817390996663,False,1,False,False
OnePlus,OnePlus 11R,2024-07-15,17,8,0.4705882352941176,0.2974808415984887,0.1587854714783121,1.0901966791040638,False,1,False,False
OnePlus,OnePlus 11R,2024-07-22,26,11,0.4230769230769231,0.3551731492907963,0.1210143493027907,0.561121670094051,False,1,False,False
OnePlus,OnePlus 11R,2024-07-29,22,8,0.3636363636363636,0.3463347654524125,0.1175107100058919,0.14723422386847645,False,1,False,False
OnePlus,OnePlus 11R,2024-08-05,12,1,0.0833333333333333,0.3299206240382711,0.1480076603465316,-1.666044109660276,False,1,False,False
OnePlus,OnePlus 11R,2024-08-12,28,9,0.3214285714285714,0.3464550155726627,0.1388266474345547,-0.1802711842903876,False,1,False,False
OnePlus,OnePlus 11R,2024-08-19,16,3,0.1875,0.3082605711282182,0.1469342150061934,-0.8218682838651843,False,1,False,False
OnePlus,OnePlus 11R,2024-08-26,12,5,0.4166666666666667,0.299273643023643,0.1362830432836196,0.861391269335806,False,1,False,False
OnePlus,OnePlus 11R,2024-09-02,14,1,0.0714285714285714,0.2406655844155844,0.1475412055858316,-1.1470491400353913,False,1,False,False
OnePlus,OnePlus 11R,2024-09-09,15,6,0.4,0.2467261904761905,0.1541994127752332,0.9939973620212623,False,1,False,False
OnePlus,OnePlus 11R,2024-09-16,10,5,0.5,0.3161706349206349,0.1596261295285615,1.151624521763982,False,1,False,False
OnePlus,OnePlus 11R,2024-09-23,21,9,0.4285714285714285,0.3340277777777778,0.1661899716301979,0.5688890242067496,False,1,False,False
OnePlus,OnePlus 11R,2024-09-30,10,4,0.4,0.3694444444444444,0.1506329553119156,0.20284774664537544,False,1,False,False
OnePlus,OnePlus 11R,2024-10-07,14,7,0.5,0.3833333333333333,0.1594420543880536,0.7317182854576171,False,1,False,False
OnePlus,OnePlus 11R,2024-10-14,20,8,0.4,0.4380952380952381,0.0492114692676726,-0.7741129997161684,False,1,False,False
OnePlus,OnePlus 11R,2024-10-21,25,5,0.2,0.4047619047619048,0.1101637618355908,-1.8587047260377052,False,1,False,False
OnePlus,OnePlus 11R,2024-10-28,16,6,0.375,0.3839285714285714,0.0998915227961345,-0.08938267411133015,False,1,False,False
OnePlus,OnePlus 11R,2024-11-04,12,3,0.25,0.3541666666666667,0.1100189377637628,-0.9468066933198142,False,1,False,False
OnePlus,OnePlus 11R,2024-11-11,21,4,0.1904761904761904,0.3192460317460318,0.1248182730410834,-1.0316585715575262,False,1,False,False
OnePlus,OnePlus 11R,2024-11-18,13,4,0.3076923076923077,0.2871947496947497,0.0885390194636921,0.2315087531092846,False,1,False,False
OnePlus,OnePlus 11R,2024-11-25,17,6,0.3529411764705882,0.2793516124398478,0.0780054730942968,0.9433897534571936,False,1,False,False
OnePlus,OnePlus 11R,2024-12-02,21,5,0.238095238095238,0.2857008187890541,0.071537129748118,-0.6654667423956653,False,1,False,False
OnePlus,OnePlus 11R,2024-12-09,12,5,0.4166666666666667,0.2926452632334985,0.0830375365199379,1.4935583186934958,False,1,False,False
OnePlus,OnePlus 11R,2024-12-16,21,4,0.1904761904761904,0.2827246283128636,0.0922014634644838,-1.0005094753426282,False,1,False,False
OnePlus,OnePlus 11R,2024-12-23,14,2,0.1428571428571428,0.2747881203763557,0.1031317211918863,-1.2792473159033473,False,1,False,False
OnePlus,OnePlus 11R,2024-12-30,20,8,0.4,0.2901727357609711,0.11520066882859,0.9533561337429709,False,1,False,False
OnePlus,OnePlus 11R,2025-01-06,14,3,0.2142857142857142,0.2670634920634921,0.1139918510301721,-0.46299605893590023,False,1,False,False
OnePlus,OnePlus 11R,2025-01-13,17,6,0.3529411764705882,0.2862044817927171,0.1177355192970198,0.5668356930546139,False,1,False,False
OnePlus,OnePlus 11R,2025-01-20,24,6,0.25,0.2584267040149393,0.0989636455582144,-0.08514949067819408,False,1,False,False
OnePlus,OnePlus 11R,2025-01-27,17,7,0.4117647058823529,0.2953081232492998,0.1092729167991108,1.065740588284551,False,1,False,False
OnePlus,OnePlus 11R,2025-02-03,26,9,0.3461538461538461,0.3291909071320836,0.0801979795034744,0.21151329655415582,False,1,False,False
OnePlus,OnePlus 11R,2025-02-10,12,3,0.25,0.3041909071320836,0.077027075397971,-0.7035306332493968,False,1,False,False
OnePlus,OnePlus 11R,2025-02-17,17,6,0.3529411764705882,0.3273001508295626,0.0644286798189139,0.397975338204871,False,1,False,False
OnePlus,OnePlus 11R,2025-02-24,17,9,0.5294117647058824,0.356711915535445,0.1055998151183253,1.6354181016029812,False,1,False,False
OnePlus,OnePlus 11R,2025-03-03,8,1,0.125,0.3358785822021117,0.1381704867056036,-1.5262201590953748,False,1,False,False
OnePlus,OnePlus 11R,2025-03-10,26,12,0.4615384615384615,0.3441742081447964,0.1449649709628118,0.8096042279329181,False,1,False,False
OnePlus,OnePlus 11R,2025-03-17,22,9,0.4090909090909091,0.3546637186343069,0.1473935508388799,0.36926439553721135,False,1,False,False
OnePlus,OnePlus 11R,2025-03-24,12,2,0.1666666666666666,0.340774829745418,0.1623916773035011,-1.0721495458991586,False,1,False,False
OnePlus,OnePlus 11R,2025-03-31,11,2,0.1818181818181818,0.3122543306366836,0.174409843184598,-0.7478714872786523,False,1,False,False
OnePlus,OnePlus 11R,2025-04-07,20,5,0.25,0.2656857031857032,0.1384199372445126,-0.1133196813837239,False,1,False,False
OnePlus,OnePlus 11R,2025-04-14,23,8,0.3478260869565217,0.3028233843451235,0.122048946351571,0.3687266785717638,False,1,False,False
OnePlus,OnePlus 11R,2025-04-21,18,5,0.2777777777777778,0.2721966037183428,0.0941153920016449,0.05930139524189024,False,1,False,False
OnePlus,OnePlus 11R,2025-04-28,13,4,0.3076923076923077,0.255296836818576,0.0708446419818571,0.7395826897840754,False,1,False,False
OnePlus,OnePlus 11R,2025-05-05,12,2,0.1666666666666666,0.255296836818576,0.0708446419818571,-1.2510497289916023,False,1,False,False
OnePlus,OnePlus 11R,2025-05-12,6,2,0.3333333333333333,0.2805493620711012,0.0662710469896801,0.7964861528512107,False,1,False,False
OnePlus,OnePlus 11R,2025-05-19,23,7,0.3043478260869565,0.289607333085594,0.0649616512701276,0.2269106882777294,False,1,False,False
OnePlus,OnePlus 11R,2025-05-26,15,7,0.4666666666666667,0.3094140963706182,0.0966507296957705,1.627018966034045,False,1,False,False
OnePlus,OnePlus 11R,2025-06-02,15,7,0.4666666666666667,0.3408955778520997,0.1135674512407647,1.1074571758058602,False,1,False,False
OnePlus,OnePlus 11R,2025-06-09,12,8,0.6666666666666666,0.4007246376811594,0.1720668920301443,1.5455735025359614,False,1,False,False
OnePlus,OnePlus 11R,2025-06-16,17,6,0.3529411764705882,0.4317703893151464,0.1339792296345166,-0.5883689065804995,False,1,False,False
OnePlus,OnePlus 11R,2025-06-23,13,3,0.2307692307692307,0.4146763722211293,0.1540847488178262,-1.1935453889036824,False,1,False,False
OnePlus,OnePlus 11R,2025-06-30,16,7,0.4375,0.4368684012066365,0.1442942563522261,0.004377158241293733,False,1,False,False
OnePlus,OnePlus 11R,2025-07-07,11,4,0.3636363636363636,0.4196966840349194,0.1461574148373762,-0.3835612477200146,False,1,False,False
OnePlus,OnePlus 11R,2025-07-14,11,1,0.0909090909090909,0.3570704214086568,0.1945110583291197,-1.3683609188389247,False,1,False,False
OnePlus,OnePlus 11R,2025-07-21,9,4,0.4444444444444444,0.3200333843716197,0.1361812697916085,0.9135695405337668,False,1,False,False
OnePlus,OnePlus 11R,2025-07-28,10,3,0.3,0.311209854959855,0.1353351224857352,-0.08283034554490133,False,1,False,False
OnePlus,OnePlus 11R,2025-08-04,11,6,0.5454545454545454,0.3636574074074074,0.1571453997732599,1.1568721598560783,False,1,False,False
OnePlus,OnePlus 11R,2025-08-11,15,6,0.4,0.3574074074074074,0.1543418698247782,0.27596265770880773,False,1,False,False
OnePlus,OnePlus 11R,2025-08-18,15,4,0.2666666666666666,0.3412457912457913,0.1585780306459804,-0.4702992228830224,False,1,False,False
OnePlus,OnePlus 11R,2025-08-25,17,5,0.2941176470588235,0.3751138839374133,0.108078926013741,-0.7494174846657161,False,1,False,False
OnePlus,OnePlus 11R,2025-09-01,15,2,0.1333333333333333,0.3232620320855615,0.1385097050959339,-1.3712302587077252,False,1,False,False
OnePlus,OnePlus 11R,2025-09-08,17,8,0.4705882352941176,0.3516934046345811,0.1498255801749389,0.7935549491663095,False,1,False,False
OnePlus,OnePlus 11R,2025-09-15,18,2,0.1111111111111111,0.2793028322440087,0.1422199794773827,-1.1826166882526177,False,1,False,False
OnePlus,OnePlus 11R,2025-09-22,19,5,0.2631578947368421,0.2564958147001491,0.1293866339465191,0.05148970827579233,False,1,False,False
OnePlus,OnePlus 11R,2025-09-29,13,3,0.2307692307692307,0.2505129087172431,0.1296519534192066,-0.15228214791469202,False,1,False,False
OnePlus,OnePlus 11R,2025-10-06,14,3,0.2142857142857142,0.2372075865883915,0.1283721090859753,-0.17855804088507832,False,1,False,False
OnePlus,OnePlus 11R,2025-10-13,18,5,0.2777777777777778,0.2612816606624656,0.118131880222581,0.13964153524205852,False,1,False,False
OnePlus,OnePlus 12,2022-10-24,14,5,0.3571428571428571,,,0.0,False,-1,True,False
OnePlus,OnePlus 12,2022-10-31,15,5,0.3333333333333333,,,0.0,False,-1,True,False
OnePlus,OnePlus 12,2022-11-07,13,7,0.5384615384615384,0.4096459096459097,0.1121910113439729,1.1481813674063912,False,1,False,False
OnePlus,OnePlus 12,2022-11-14,17,7,0.4117647058823529,0.4101756087050204,0.091609702953864,0.01734638500173736,False,1,False,False
OnePlus,OnePlus 12,2022-11-21,12,4,0.3333333333333333,0.394807153630683,0.0864592407630962,-0.7110150373144252,False,1,False,False
OnePlus,OnePlus 12,2022-11-28,12,1,0.0833333333333333,0.3428948502477913,0.1488270261268736,-1.7440482664296761,False,1,False,False
OnePlus,OnePlus 12,2022-12-05,20,10,0.5,0.3667043740573152,0.1623730768094328,0.8209219690966723,False,1,False,False
OnePlus,OnePlus 12,2022-12-12,23,8,0.3478260869565217,0.3691198329945133,0.1618844261048014,-0.13153671758521343,False,1,False,False
OnePlus,OnePlus 12,2022-12-19,13,2,0.1538461538461538,0.3050172688919492,0.1575081892809733,-0.9597666999785426,False,1,False,False
OnePlus,OnePlus 12,2022-12-26,10,3,0.3,0.286389817911557,0.1487228392385023,0.09151373224267703,False,1,False,False
OnePlus,OnePlus 12,2023-01-02,16,8,0.5,0.3141675956893348,0.1728516133438624,1.0750978872322092,False,1,False,False
OnePlus,OnePlus 12,2023-01-09,21,10,0.4761904761904761,0.3796437861655253,0.1390198325352768,0.6944814150919921,False,1,False,False
OnePlus,OnePlus 12,2023-01-16,12,5,0.4166666666666667,0.3657548972766364,0.1283434745168656,0.39668373933058804,False,1,False,False
OnePlus,OnePlus 12,2023-01-23,10,2,0.2,0.3411172161172162,0.1455138405716245,-0.9697855239258548,False,1,False,False
OnePlus,OnePlus 12,2023-01-30,13,4,0.3076923076923077,0.3667582417582418,0.1165962173940988,-0.5065853368663703,False,1,False,False
